Day,Hour,MWh
16/09/2022,20,6923.50
16/09/2022,21,6614.25
16/09/2022,22,6016.50
16/09/2022,23,5520.50
16/09/2022,24,5224.00
17/09/2022,1,5058.25
17/09/2022,2,4913.50
17/09/2022,3,4866.50
17/09/2022,4,4858.25
17/09/2022,5,4922.50
17/09/2022,6,4977.75
17/09/2022,7,5230.00
17/09/2022,8,5633.00
17/09/2022,9,5893.00
17/09/2022,10,6065.75
17/09/2022,11,6078.75
17/09/2022,12,6065.00
17/09/2022,13,6022.50
17/09/2022,14,5858.50
17/09/2022,15,5754.00
17/09/2022,16,5776.50
17/09/2022,17,5819.25
17/09/2022,18,5862.00
17/09/2022,19,6095.25
17/09/2022,20,6346.50
17/09/2022,21,6040.50
17/09/2022,22,5564.25
17/09/2022,23,5144.25
17/09/2022,24,4896.20
18/09/2022,1,4707.04
18/09/2022,2,4594.53
18/09/2022,3,4538.59
18/09/2022,4,4532.99
18/09/2022,5,4531.66
18/09/2022,6,4524.89
18/09/2022,7,4595.56
18/09/2022,8,4909.48
18/09/2022,9,5049.37
18/09/2022,10,5038.39
18/09/2022,11,5051.70
18/09/2022,12,5019.79
18/09/2022,13,4983.70
18/09/2022,14,4933.75
18/09/2022,15,4903.59
18/09/2022,16,4985.93
18/09/2022,17,5133.85
18/09/2022,18,5289.79
18/09/2022,19,5613.55
18/09/2022,20,5912.34
18/09/2022,21,5695.10
18/09/2022,22,5263.38
18/09/2022,23,4884.96
18/09/2022,24,4615.75
19/09/2022,1,4450.25
19/09/2022,2,4380.33
19/09/2022,3,4351.75
19/09/2022,4,4424.25
19/09/2022,5,4640.75
19/09/2022,6,5169.75
19/09/2022,7,5866.75
19/09/2022,8,6293.50
19/09/2022,9,6458.25
19/09/2022,10,6454.25
19/09/2022,11,6374.50
